domain1,tags,tids,xs,tagRatio,xdrRatio,tagDistribute,xdrDistribute,upAvgFluxSize,downAvgFluxSize,tidFlux,xdrFlux,is_main,domain0
update.miui.com,21,24,52,18.375,11.07692308,1.142857143,2.166666667,119.3765625,601.5253968,18973.41667,8756.961538,1,miui.com
aos-cdn-image.amap.com,32,33,230,31.03030303,4.734782609,1.03125,6.96969697,46.48387168,1350.106809,4184178.273,600338.6217,1,amap.com
gaodesu18-acs.amap.com,26,30,155,22.53333333,5.806451613,1.153846154,5.166666667,239.8510339,653.1775597,314834,60935.6129,1,amap.com
ocsp.apple.com,31,39,78,24.64102564,19.5,1.258064516,2,74.60386029,1074.938197,34191.58974,17095.79487,1,apple.com
video.iqiyi.com,53,67,1526,41.92537313,2.941677588,1.264150943,22.7761194,82.58946708,249.641376,33010,1449.325033,1,iqiyi.com
play.googleapis.com,96,249,34513,37.01204819,1.79645351,2.59375,138.6064257,75.16643056,50.05195938,37960.87952,273.8753223,1,googleapis.com
tieba.baidu.com,27,27,270,27,2.7,1,10,169.8972246,428.0801782,42985.74074,4298.574074,1,baidu.com
vdot.douyucdn.cn,14,14,1588,14,0.123425693,1,113.4285714,117.917674,834.4864813,2469959.643,21775.46285,1,douyucdn.cn
news.10jqka.com.cn,11,11,296,11,0.408783784,1,26.90909091,136.8400199,729.469123,305501.1818,11353.08446,1,10jqka.com.cn
gdt.qq.com,118,130,2502,107.1076923,6.754596323,1.101694915,19.24615385,180.3272727,385.3323111,54631.50769,2838.567546,1,qq.com
cps.zhangyue.com,13,13,638,13,0.264890282,1,49.07692308,123.8769516,263.7186358,102629.4615,2091.195925,1,zhangyue.com
p54-keyvalueservice.icloud.com,13,16,76,10.5625,3.368421053,1.230769231,4.75,140.8936372,652.6750663,40029.875,8427.342105,1,icloud.com
udata.oppomobile.com,16,19,38,13.47368421,9.5,1.1875,2,197.2061856,713.1853412,54623.21053,27311.60526,1,oppomobile.com
s6.pstatp.com,14,14,69,14,2.84057971,1,4.928571429,54.61275026,1362.549328,977658.0714,198365.4058,1,pstatp.com
au.umeng.com,19,21,62,17.19047619,7.112903226,1.105263158,2.952380952,219.1221239,296.2894212,25928.09524,8782.096774,1,umeng.com
time.qq.com,197,275,7492,141.1236364,10.09410037,1.395939086,27.24363636,47.15102957,841.4302591,111356.8291,4087.443673,1,qq.com
pimc.baidu.com,37,37,341,37,4.014662757,1,9.216216216,101.8859248,203.8710819,32636.13514,3541.164223,1,baidu.com
feedback.nearme.com.cn,15,16,36,14.0625,7.111111111,1.066666667,2.25,188.6271186,201.6527778,3901.5625,1734.027778,1,nearme.com.cn
adm.10jqka.com.cn,12,12,281,12,0.512455516,1,23.41666667,141.3905894,671.8626586,249590.9167,10658.68683,1,10jqka.com.cn
setting1.hicloud.com,58,61,574,55.14754098,6.482578397,1.051724138,9.409836066,164.8891642,313.5617787,49771.7541,5289.332753,1,hicloud.com
apollo.qq.com,31,32,53,30.03125,19.32075472,1.032258065,1.65625,165.6682353,84.41387025,3379.4375,2040.415094,1,qq.com
p.qpic.cn,47,47,367,47,6.019073569,1,7.808510638,82.68188649,1223.755492,290173.1702,37161.14169,1,qpic.cn
api-app.meizu.com,17,21,298,13.76190476,1.479865772,1.235294118,14.19047619,377.4589004,337.9799228,53860.7619,3795.557047,1,meizu.com
techain.baidu.com,13,13,502,13,0.336653386,1,38.61538462,93.02410353,322.5062163,311885.6154,8076.719124,1,baidu.com
jindoucloud.taobao.com,85,96,651,75.26041667,14.15668203,1.129411765,6.78125,172.7170913,308.5573643,34289.48958,5056.514593,1,taobao.com
awps-assets.meituan.net,19,19,62,19,5.822580645,1,3.263157895,69.52615694,1009.984718,59292.78947,18170.37097,1,meituan.net
oss.amap.com,22,38,139,12.73684211,10.38848921,1.727272727,3.657894737,189.2396887,375.518595,15965.13158,4364.568345,1,amap.com
www.bldimg.com,17,18,124,16.05555556,2.612903226,1.058823529,6.888888889,89.0848329,1233.840268,364927.2222,52973.30645,1,bldimg.com
huatuo.qq.com,65,66,547,64.01515152,7.963436929,1.015384615,8.287878788,200.3746556,327.1607968,31497.77273,3800.462523,1,qq.com
b-gtc.getui.com,142,224,3351,90.01785714,14.97344076,1.577464789,14.95982143,333.0514609,118.6727468,20794.48214,1390.022083,1,getui.com
transcoder.baiducontent.com,136,164,1922,112.7804878,13.9937565,1.205882353,11.7195122,184.9581213,847.1756455,289178.9146,24674.99584,1,baiducontent.com
push.51y5.net,91,98,1857,84.5,5.171782445,1.076923077,18.94897959,271.840888,112.7628405,41692.2551,2200.23748,1,51y5.net
t.yangkeduo.com,40,41,2814,39.02439024,0.597370291,1.025,68.63414634,383.2790359,126.5207813,110998.1463,1617.243781,1,yangkeduo.com
uaction.alicdn.com,31,31,118,31,8.144067797,1,3.806451613,47.96078111,1318.066225,1026277.968,269615.3983,1,alicdn.com
reportwpush.58.com,13,13,133,13,1.270676692,1,10.23076923,185.9256506,488.7404444,61531,6014.308271,1,58.com
elb.amazonaws.com.cn,31,48,1098,20.02083333,2.098360656,1.548387097,22.875,205.743645,82.62701239,91781.75,4012.31694,1,amazonaws.com.cn
clients2.google.com,104,288,6747,37.55555556,12.29346376,2.769230769,23.42708333,77.67881661,0,6600.541667,281.7483326,1,google.com
hmma.baidu.com,82,83,565,81.01204819,12.19292035,1.012195122,6.807228916,141.7374194,215.5519115,24445.26506,3591.074336,1,baidu.com
shouji.360.cn,38,52,883,27.76923077,3.062287656,1.368421053,16.98076923,202.9775554,700.2524575,189886.1731,11182.42469,1,360.cn
b-graph.facebook.com,109,179,1734,66.37430168,18.47808535,1.642201835,9.687150838,67.45478088,40,2025.156425,209.05594,1,facebook.com
sf1-ttcdn-tos.pstatp.com,33,33,839,33,1.297973778,1,25.42424242,71.28308642,1032.278889,275472.6364,10835.03814,1,pstatp.com
com.bytedns.net,146,155,2166,137.5225806,11.09187442,1.061643836,13.97419355,130.3012851,881.3178135,318730.4774,22808.506,1,bytedns.net
ip.taobao.com,24,24,63,24,9.142857143,1,2.625,98.58252427,120.6231156,2269.416667,864.5396825,1,taobao.com
mdt.qq.com,579,726,22880,461.7644628,23.03653846,1.25388601,31.51515152,190.4102175,91.97427142,52380.43664,1662.071547,1,qq.com
tc.qq.com,300,336,15562,267.8571429,7.254594525,1.12,46.31547619,55.12297881,1386.97095,29515171.47,637263.6944,1,qq.com
bdns.baidu.com,20,24,159,16.66666667,3.622641509,1.2,6.625,91.96942188,328.7382298,37113.83333,5602.08805,1,baidu.com
download.windowsupdate.com,86,98,1518,75.46938776,6.326745718,1.139534884,15.48979592,48.58009103,1307.846714,1500206.102,96851.25033,1,windowsupdate.com
p55-keyvalueservice.icloud.com,23,35,137,15.11428571,8.941605839,1.52173913,3.914285714,129.6489209,512.4088937,18647.22857,4763.890511,1,icloud.com
talk.getui.net,188,333,2024,106.1381381,54.78705534,1.771276596,6.078078078,60.13979036,71.38875127,3263.207207,536.8814229,1,getui.net
api.mgtv.com,14,14,168,14,1.166666667,1,12,108.434297,507.5663717,36369.07143,3030.755952,1,mgtv.com
device.xiaomi.net,27,28,275,26.03571429,2.850909091,1.037037037,9.821428571,187.5377358,130.0254237,12355.32143,1257.996364,1,xiaomi.net
aider.meizu.com,15,16,154,14.0625,1.662337662,1.066666667,9.625,92.61495845,135.7142857,7979.25,829.012987,1,meizu.com
applog.uc.cn,214,264,3402,173.469697,20.48677249,1.23364486,12.88636364,220.6874472,324.8398453,69435.15152,5388.265726,1,uc.cn
eas.outlook.com,13,20,731,8.45,0.547195622,1.538461538,36.55,138.9742296,574.0816327,229587.35,6281.459644,1,outlook.com
phone.igexin.com,149,239,3360,92.89121339,17.00029762,1.604026846,14.05857741,311.9925222,117.7845297,18642.17573,1326.035714,1,igexin.com
time.apple.com,119,207,5002,68.41062802,8.566373451,1.739495798,24.16425121,75.94129714,76,2957.797101,122.4038385,1,apple.com
n.shifen.com,464,1104,94324,195.0144928,12.92158942,2.379310345,85.4384058,157.3034303,233.6551121,210185.9873,2460.087889,1,shifen.com
appnavi.baidu.com,67,120,390,37.40833333,36.92307692,1.791044776,3.25,120.8078967,297.0194372,12509.48333,3849.071795,1,baidu.com
weather.hicloud.com,37,40,391,34.225,4.092071611,1.081081081,9.775,82.74901316,457.1426421,36654.625,3749.83376,1,hicloud.com
hotchat-im.iqiyi.com,59,73,714,47.68493151,7.463585434,1.237288136,9.780821918,79.03204723,64.88899167,8017.589041,819.7254902,1,iqiyi.com
ort-stsdk.vivo.com.cn,62,68,1077,56.52941176,4.293407614,1.096774194,15.83823529,64.14501175,1348.678866,3479947.868,219718.1569,1,vivo.com.cn
od.qingting.fm,14,16,89,12.25,2.876404494,1.142857143,5.5625,55.18486998,1255.974234,529460.4375,95183.89888,1,qingting.fm
slink.gifshow.com,61,63,815,59.06349206,4.86993865,1.032786885,12.93650794,90.83467095,90.27772768,11953.55556,924.0171779,1,gifshow.com
gallerystatic.vivo.com.cn,31,31,679,31,1.415316642,1,21.90322581,61.43050037,1213.962305,1496232.323,68311.0486,1,vivo.com.cn
terms1.hicloud.com,18,18,26,18,12.46153846,1,1.444444444,110.9966887,519.4868914,9568,6624,1,hicloud.com
mbdlog.iqiyi.com,24,24,231,24,2.493506494,1,9.625,140.0851064,70.60126582,10470.08333,1087.800866,1,iqiyi.com
softimtt.myapp.com,68,71,370,65.12676056,13.62432432,1.044117647,5.211267606,56.1923316,1383.563455,2630860.958,504840.8865,1,myapp.com
ucflow.uc.cn,39,40,742,38.025,2.156334232,1.025641026,18.55,121.1463462,211.9686626,34564.25,1863.301887,1,uc.cn
hcdn.qiyi.com,15,16,41,14.0625,6.243902439,1.066666667,2.5625,288.5492958,53.08823529,1506.0625,587.7317073,1,qiyi.com
sj.yy.com,17,17,670,17,0.431343284,1,39.41176471,149.4664421,307.4016026,90346.11765,2292.364179,1,yy.com
p72-keyvalueservice.icloud.com,18,28,159,11.57142857,4.93081761,1.555555556,5.678571429,109.1334761,494.002448,19874.85714,3499.974843,1,icloud.com
p26-contacts.icloud.com,13,16,61,10.5625,4.196721311,1.230769231,3.8125,140.9273356,556.5217391,17091,4482.885246,1,icloud.com
server.kugou.net,21,23,94,19.17391304,5.627659574,1.095238095,4.086956522,226.9115646,528.0827586,4779.478261,1169.446809,1,kugou.net
da1.akamai.net,23,28,221,18.89285714,3.547511312,1.217391304,7.892857143,68.95144033,732.033195,15593.42857,1975.638009,1,akamai.net
admobile.meituan.com,59,176,36111,19.77840909,0.857799562,2.983050847,205.1761364,135.4753831,248.0455608,222965.2102,1086.701476,1,meituan.com
p36-keyvalueservice.icloud.com,13,16,171,10.5625,1.497076023,1.230769231,10.6875,139.0118343,669.0042127,101427.125,9490.25731,1,icloud.com
shp.qlogo.cn,58,58,1160,58,2.9,1,20,55.18978671,1209.199286,613121.2069,30656.06034,1,qlogo.cn
openmobile.qq.com,22,22,42,22,11.52380952,1,1.909090909,110.8587963,518.1282051,10443.36364,5470.333333,1,qq.com
thirdwx.qlogo.cn,100,110,1483,90.90909091,8.159136885,1.1,13.48181818,128.5693454,693.150483,62018.36364,4600.148348,1,qlogo.cn
mobilemsg.youku.com,29,29,216,29,3.893518519,1,7.448275862,176.0713483,325.2304183,25554.65517,3430.949074,1,youku.com
gamecenter.iqiyi.com,11,11,28,11,4.321428571,1,2.545454545,88.2,514.2484472,9250.636364,3634.178571,1,iqiyi.com
wwc.alicdn.com,17,19,63,15.21052632,5.73015873,1.117647059,3.315789474,72.52490421,678.4399606,40263.73684,12143.03175,1,alicdn.com
img.alicdn.com,24,25,78,23.04,8.012820513,1.041666667,3.12,56.01744911,1154.84146,152243,48795.83333,1,alicdn.com
ios-app.51y5.net,23,23,46,23,11.5,1,2,182.6029851,281.4130435,6599.434783,3299.717391,1,51y5.net
pinghot.qq.com,70,70,839,70,5.840286055,1,11.98571429,260.691959,175.0568803,28964.71429,2416.603099,1,qq.com
wx.gtimg.com,91,96,630,86.26041667,14.62857143,1.054945055,6.5625,67.13992201,1242.261577,345394.9583,52631.6127,1,gtimg.com
adservice.google.com,22,56,412,8.642857143,7.611650485,2.545454545,7.357142857,183.1390221,658.0377464,104518.3571,14206.37864,1,google.com
push.vivo.com.cn,33,34,177,32.02941176,6.531073446,1.03030303,5.205882353,72.17654067,1323.849671,705977.2941,135611.4576,1,vivo.com.cn
zhizi.qq.com,16,16,38,16,6.736842105,1,2.375,64.63068182,67.33333333,736.1875,309.9736842,1,qq.com
zb.mi.com,12,12,202,12,0.712871287,1,16.83333333,98.97193501,115.6315007,24137.33333,1433.90099,1,mi.com
itunes.apple.com,130,198,2935,85.35353535,13.35741056,1.523076923,14.82323232,126.0399496,820.55539,308507.803,20812.45145,1,apple.com
hudong.alicdn.com,50,52,648,48.07692308,4.172839506,1.04,12.46153846,53.10306407,1200.233914,1206028.635,96780.07562,1,alicdn.com
apps.oppomobile.com,109,123,1655,96.59349593,9.141389728,1.128440367,13.45528455,78.21551837,868.8298179,220251.9024,16369.17462,1,oppomobile.com
e7.whatsapp.net,20,41,153,9.756097561,10.9869281,2.05,3.731707317,73.076,40,897.0243902,240.379085,1,whatsapp.net
p3.pstatp.com,42,52,524,33.92307692,5.160305344,1.238095238,10.07692308,47.28768977,1331.051053,2292346.712,227484.7882,1,pstatp.com
p27-keyvalueservice.icloud.com,15,18,49,12.5,6.612244898,1.2,2.722222222,115.1928721,448.2513228,12465.88889,4579.306122,1,icloud.com
ems.youku.com,25,26,257,24.03846154,2.630350195,1.04,9.884615385,162.9234742,303.9084725,32247.96154,3262.439689,1,youku.com
d3g.qq.com,62,64,326,60.0625,12.56441718,1.032258065,5.09375,53.94674722,1390.263936,6296406.313,1236104.307,1,qq.com
apitrip.meituan.com,13,13,42,13,4.023809524,1,3.230769231,295.9254032,486.5054054,25137.38462,7780.619048,1,meituan.com
p57-quota.icloud.com,19,20,113,18.05,3.539823009,1.052631579,5.65,153.395185,615.8307692,55092.05,9750.80531,1,icloud.com
cpull.360.cn,11,13,81,9.307692308,2.086419753,1.181818182,6.230769231,166.1445545,154.4792627,11611.30769,1863.54321,1,360.cn
gaitaobao2.alicdn.com,87,89,1354,85.04494382,5.850073855,1.022988506,15.21348315,53.41057845,1256.813258,1790908.236,117718.4882,1,alicdn.com
translate.googleapis.com,24,59,215,9.762711864,16.19069767,2.458333333,3.644067797,127.261166,575.4167205,36540.64407,10027.43256,1,googleapis.com
gc.apple.com,33,42,366,25.92857143,4.819672131,1.272727273,8.714285714,133.9214696,631.0366904,54017.30952,6198.70765,1,apple.com
mobilenetworkscoring-pa.googleapis.com,74,196,7503,27.93877551,5.120085299,2.648648649,38.28061224,86.78175492,50.1456688,14892.9898,389.0478475,1,googleapis.com
dorangesource.alicdn.com,183,200,1573,167.445,25.42911634,1.092896175,7.865,59.57547851,1030.454574,258748.415,32898.71774,1,alicdn.com
sec.miui.com,85,106,889,68.16037736,12.63892013,1.247058824,8.386792453,168.8734206,627.096919,98696.67925,11768.10799,1,miui.com
szmmsns.qpic.cn,422,510,13376,349.1843137,19.44527512,1.208530806,26.22745098,84.69075165,806.7336709,275783.8,10515.08209,1,qpic.cn
onlineretry.kugou.com,38,40,280,36.1,5.714285714,1.052631579,7,105.5514019,113.14862,10411.6,1487.371429,1,kugou.com
ulog.gifshow.com,59,61,8216,57.06557377,0.452896787,1.033898305,134.6885246,495.001916,301.5179768,480421.3443,3566.90628,1,gifshow.com
oss-cn-hangzhou.aliyuncs.com,60,115,8413,31.30434783,1.571971948,1.916666667,73.15652174,258.7024332,374.1564496,206838.1565,2827.337216,1,aliyuncs.com
m.iqiyi.com,45,55,1499,36.81818182,2.018012008,1.222222222,27.25454545,59.87795006,924.8048591,277017.1455,10164.07138,1,iqiyi.com
man.aliyuncs.com,68,81,708,57.08641975,9.266949153,1.191176471,8.740740741,95.88182517,130.237866,8626.148148,986.8898305,1,aliyuncs.com
af.alicdn.com,98,104,507,92.34615385,21.33333333,1.06122449,4.875,49.92001405,1289.499721,796588.1058,163402.6884,1,alicdn.com
m.fuwo.com,17,25,18502,11.56,0.033780132,1.470588235,740.08,61.01475713,194.5423456,899213.52,1215.022052,1,fuwo.com
open.uc.cn,11,11,19,11,6.368421053,1,1.727272727,151.9586777,428.1147541,10465.36364,6058.894737,1,uc.cn
wtaplbs.yy.com,20,20,830,20,0.481927711,1,41.5,190.2491534,277.0648882,38876.7,936.7879518,1,yy.com
mail.qq.com,54,55,1228,53.01818182,2.463355049,1.018518519,22.32727273,124.8978676,358.6684255,54499.07273,2440.919381,1,qq.com
p33-keyvalueservice.icloud.com,14,15,126,13.06666667,1.785714286,1.071428571,8.4,159.026178,520.3023504,44616.46667,5311.484127,1,icloud.com
aps.amap.com,155,207,1795,116.0628019,23.87130919,1.335483871,8.671497585,138.0237391,371.9336428,23984.76812,2765.931476,1,amap.com
up.vivo.com.cn,25,25,48,25,13.02083333,1,1.92,112.7892977,198.8198198,3114.48,1622.125,1,vivo.com.cn
tf.360.cn,24,28,255,20.57142857,3.074509804,1.166666667,9.107142857,181.6647544,377.0308989,51650.85714,5671.466667,1,360.cn
fusionbase.qq.com,13,13,21,13,8.047619048,1,1.615384615,948.804428,50.21757322,20702.15385,12815.61905,1,qq.com
p0.meituan.net,26,29,502,23.31034483,1.675298805,1.115384615,17.31034483,93.37240611,1103.702671,457798.9655,26446.55378,1,meituan.net
newfind.vivo.com.cn,27,28,66,26.03571429,11.87878788,1.037037037,2.357142857,128.2901554,452.3940594,10812.10714,4586.954545,1,vivo.com.cn
sm01.alicdn.com,81,84,916,78.10714286,7.703056769,1.037037037,10.9047619,56.32894415,1236.650135,1280006.524,117380.5109,1,alicdn.com
sf3-xgcdn-tos.pstatp.com,33,36,135,30.25,9.6,1.090909091,3.75,52.78058146,1187.449508,176173.3056,46979.54815,1,pstatp.com
emoji.qpic.cn,97,101,383,93.15841584,26.63446475,1.041237113,3.792079208,54.65671578,1389.924054,3050019.683,804313.2846,1,qpic.cn
t05img.yangkeduo.com,73,74,6117,72.01351351,0.89521007,1.01369863,82.66216216,76.79928729,1132.822145,3907944.216,47276.09482,1,yangkeduo.com
trackercdngz.kugou.com,58,60,307,56.06666667,11.72638436,1.034482759,5.116666667,77.80705658,737.7083063,41973.3,8203.250814,1,kugou.com
cssy.tanwan.com,23,24,160,22.04166667,3.6,1.043478261,6.666666667,45.50641294,1384.765403,7464465.5,1119669.825,1,tanwan.com
wxs.qq.com,100,109,664,91.74311927,17.89307229,1.09,6.091743119,60.45860202,1322.041945,1015070.11,166630.4849,1,qq.com
danuoyi.alicdn.com,40,41,1502,39.02439024,1.119174434,1.025,36.63414634,74.91968977,134.2928719,39972.4878,1091.126498,1,alicdn.com
dp3.qq.com,132,141,1810,123.5744681,10.9839779,1.068181818,12.83687943,202.0648973,352.2387191,57974.7305,4516.263536,1,qq.com
fdfs.xmcdn.com,30,42,950,21.42857143,1.856842105,1.4,22.61904762,50.97406568,1305.697227,1670525.929,73854.83053,1,xmcdn.com
wecar.myapp.com,11,11,13,11,9.307692308,1,1.181818182,54.03921569,53.48571429,590.9090909,500,1,myapp.com
res.yy.com,26,26,113,26,5.982300885,1,4.346153846,52.57919291,1335.710471,1101460.923,253433.4867,1,yy.com
qqpublic.qpic.cn,96,100,910,92.16,10.98901099,1.041666667,9.1,72.55026139,1215.802098,355348.89,39049.32857,1,qpic.cn
pic.xiami.net,49,90,732,26.67777778,11.06557377,1.836734694,8.133333333,53.93820289,1324.776064,644339.1,79222.02049,1,xiami.net
sj.360.cn,38,50,580,28.88,4.310344828,1.315789474,11.6,218.4960368,271.1375,36178.84,3118.865517,1,360.cn
appupgrade.vivo.com.cn,36,39,195,33.23076923,7.8,1.083333333,5,145.6792574,338.3953652,18190.41026,3638.082051,1,vivo.com.cn
web-ubt.ele.me,13,13,119,13,1.420168067,1,9.153846154,335.8767123,267.7362339,77447.30769,8460.630252,1,ele.me
ps.netease.com,90,99,806,81.81818182,12.16004963,1.1,8.141414141,56.9989599,1284.193612,1175101.566,144336.2965,1,netease.com
gds.mmstat.com,127,133,671,121.2706767,26.36214605,1.047244094,5.045112782,159.0981387,312.939446,18027.28571,3573.217586,1,mmstat.com
sf3-hscdn-tos.pstatp.com,44,48,193,40.33333333,11.93782383,1.090909091,4.020833333,43.5471035,1377.351344,3076731.042,765197.3575,1,pstatp.com
bssdlbig.kugou.com,12,12,31,12,4.64516129,1,2.583333333,55.00371156,1262.59904,271581,105128.129,1,kugou.com
voice.baidu.com,13,13,62,13,2.725806452,1,4.769230769,169.2838875,307.6611111,27222.76923,5708,1,baidu.com
c2c.qq.com,44,45,338,43.02222222,5.99112426,1.022727273,7.511111111,72.6505043,1271.198796,608338.3556,80991.7929,1,qq.com
jupage.taobao.com,45,63,258,32.14285714,15.38372093,1.4,4.095238095,137.8626162,660.6153333,56839.38095,13879.38372,1,taobao.com
apps.bdimg.com,13,13,50,13,3.38,1,3.846153846,68.40353261,561.3455497,36862.53846,9584.26,1,bdimg.com
log.aliyuncs.com,21,25,1727,17.64,0.361899247,1.19047619,69.08,208.2958153,111.8668661,140244.48,2030.17487,1,aliyuncs.com
m.mi.com,13,14,412,12.07142857,0.475728155,1.076923077,29.42857143,242.5987884,702.7473461,131756.6429,4477.167476,1,mi.com
imtt.qq.com,413,463,8241,368.399568,26.01249848,1.121065375,17.79913607,182.3091783,250.6169755,45522.15983,2557.548841,1,qq.com
client-api.ele.me,18,29,408,11.17241379,2.06127451,1.611111111,14.06896552,477.6544419,355.3234987,139443.931,9911.455882,1,ele.me
p41-availability.icloud.com,16,19,64,13.47368421,5.640625,1.1875,3.368421053,154.759134,565.7285383,18852.42105,5596.8125,1,icloud.com
subscription.iqiyi.com,24,24,148,24,3.891891892,1,6.166666667,109.3498282,613.894084,33436.04167,5422.060811,1,iqiyi.com
sf3-ttcdn-tos.pstatp.com,23,23,228,23,2.320175439,1,9.913043478,66.00650721,1224.450652,420333.4348,42402.05702,1,pstatp.com
push-rtmp-l1-hs.pstatp.com,16,16,161,16,1.590062112,1,10.0625,84,84,12222,1214.608696,1,pstatp.com
kg.qq.com,36,39,719,33.23076923,2.115438108,1.083333333,18.43589744,180.9227433,1252.475107,1685115.59,91404.04451,1,qq.com
mtcls.qq.com,35,36,175,34.02777778,7.405714286,1.028571429,4.861111111,62.04,280.5203863,9114.944444,1875.074286,1,qq.com
clients1.google.com,111,351,10757,35.1025641,11.45310031,3.162162162,30.64672365,76.05169463,0,8483.339031,276.8106349,1,google.com
www.googleapis.com,71,204,11653,24.71078431,3.571269201,2.873239437,57.12254902,64.09479715,51.84549356,10917,191.1154209,1,googleapis.com
gpic.qpic.cn,146,160,2399,133.225,10.67111296,1.095890411,14.99375,63.50200728,1248.231276,659149.2375,43961.59983,1,qpic.cn
www.taobao.com,73,97,3316,54.93814433,2.837454765,1.328767123,34.18556701,43.34961767,56.93484353,4617.371134,135.0678528,1,taobao.com
e.qq.com,60,62,310,58.06451613,12.4,1.033333333,5,150.8425682,283.6336914,13625.22581,2725.045161,1,qq.com
tiebac.baidu.com,25,25,1607,25,0.38892346,1,64.28,238.1992333,435.5466606,195089.2,3034.990666,1,baidu.com
img01.51y5.net,28,40,238,19.6,6.722689076,1.428571429,5.95,77.45143962,942.6589595,287104.95,48252.93277,1,51y5.net
tracking.miui.com,74,99,946,55.31313131,10.36046512,1.337837838,9.555555556,393.3741212,192.0891293,31269.76768,3272.417548,1,miui.com
storepic.oppomobile.com,82,98,1363,68.6122449,7.04622157,1.195121951,13.90816327,63.8228448,1016.555454,285934.1735,20558.73001,1,oppomobile.com
bcfeedback.taobao.com,94,103,603,85.78640777,17.59369818,1.095744681,5.854368932,181.8106868,327.0424842,30535.03883,5215.769486,1,taobao.com
frontier.snssdk.com,99,103,684,95.15533981,15.51023392,1.04040404,6.640776699,88.31067201,172.5611953,25098.68932,3779.480994,1,snssdk.com
p41-contacts.icloud.com,22,25,143,19.36,4.370629371,1.136363636,5.72,132.6168334,640.6320755,44324.28,7749,1,icloud.com
mqtt-mini.facebook.com,143,247,2909,82.78947368,20.97249914,1.727272727,11.77732794,64.20152519,40,2377.603239,201.8796837,1,facebook.com
gj.qq.com,17,17,2931,17,0.09860116,1,172.4117647,242.2013819,313.8353037,570619.7059,3309.633231,1,qq.com
yunos.wasu.tv,52,147,2630,18.39455782,8.21634981,2.826923077,17.89115646,92.84083703,152.5268118,12361.29252,690.9163498,1,wasu.tv
weibo.cn,46,50,1988,42.32,1.257545272,1.086956522,39.76,259.0556132,609.0271686,385319.82,9691.142354,1,weibo.cn
im-x.jd.com,52,54,616,50.07407407,4.733766234,1.038461538,11.40740741,344.0933309,178.3262624,49005.57407,4295.943182,1,jd.com
api-skytone-4.vmall.com,35,40,102,30.625,15.68627451,1.142857143,2.55,175.0094937,350.166113,12052.725,4726.558824,1,vmall.com
api.taobao.com,11,13,481,9.307692308,0.351351351,1.181818182,37,286.5380543,117.1652383,92899.15385,2510.787942,1,taobao.com
androidwearcloudsync-pa.googleapis.com,72,194,10328,26.72164948,3.644074361,2.694444444,53.2371134,60.58586266,0,9291.185567,174.5245933,1,googleapis.com
p56-fmip.icloud.com,15,21,106,10.71428571,4.160377358,1.4,5.047619048,130.9669312,591.3803731,44152.09524,8747.113208,1,icloud.com
lf3-ttcdn-tos.pstatp.com,21,22,100,20.04545455,4.84,1.047619048,4.545454545,60.49728119,1333.281145,1012757.682,222806.69,1,pstatp.com
mercury.jd.com,17,20,474,14.45,0.843881857,1.176470588,23.7,531.2407407,235.6995096,203474.15,8585.407173,1,jd.com
p17-availability.icloud.com,14,17,108,11.52941176,2.675925926,1.214285714,6.352941176,149.9271961,674.2294496,70142.70588,11040.98148,1,icloud.com
appc.baidu.com,11,11,319,11,0.379310345,1,29,366.7930259,324.2920101,211557.5455,7295.087774,1,baidu.com
qqlive.qq.com,249,286,5795,216.7867133,14.11492666,1.148594378,20.26223776,92.29594253,49.23630895,11209.8007,553.2360656,1,qq.com
l.qq.com,127,136,1810,118.5955882,10.21878453,1.070866142,13.30882353,336.6171833,281.5041893,54976.94118,4130.864088,1,qq.com
m.sogou.com,43,43,803,43,2.302615193,1,18.6744186,457.6379959,267.7119001,129111.4186,6913.811955,1,sogou.com
shp.qpic.cn,61,63,854,59.06349206,4.647540984,1.032786885,13.55555556,54.77906563,1280.151144,592643.8095,43719.62529,1,qpic.cn
da.netease.com,27,28,913,26.03571429,0.858707558,1.037037037,32.60714286,157.2339233,155.3004797,31754.53571,973.8521358,1,netease.com
szmg.qq.com,15,15,50,15,4.5,1,3.333333333,124.8540724,300.0896359,21642.33333,6492.7,1,qq.com
dl.google.com,34,76,237,15.21052632,24.37130802,2.235294118,3.118421053,126.1255274,1025.271209,108860.5921,34908.88186,1,google.com
gjusp.alicdn.com,80,82,511,78.04878049,13.15851272,1.025,6.231707317,59.64804759,1186.067734,699245.5366,112207.6986,1,alicdn.com
pic8.qiyipic.com,14,14,205,14,0.956097561,1,14.64285714,58.14051282,988.4735516,208359.2143,14229.40976,1,qiyipic.com
adssettings.google.com,118,399,13041,34.89724311,12.20772947,3.381355932,32.68421053,75.36562074,0,8999.486216,275.3465992,1,google.com
p10-contacts.icloud.com,16,19,61,13.47368421,5.918032787,1.1875,3.210526316,182.560477,506.4936306,14010.63158,4363.967213,1,icloud.com
thirdqq.qlogo.cn,135,145,2539,125.6896552,8.28081922,1.074074074,17.51034483,96.51139827,735.8911366,89193.2069,5093.7436,1,qlogo.cn
ae.bdstatic.com,166,233,5495,118.2660944,9.879708826,1.403614458,23.58369099,67.44546563,1179.572721,1430061.18,60637.71702,1,bdstatic.com
mobile.sina.cn,42,43,427,41.02325581,4.330210773,1.023809524,9.930232558,44.94044658,1351.080314,10835514.23,1091164.197,1,sina.cn
